id,タイトル,ブランド,カテゴリ,シリーズ,販売ステータス,発売日,配信開始日,価格(税込),通常価格(税込),割引中,CV,シナリオ,イラスト,ジャンル,トラック数,トラックリスト,ファイルサイズ(MB),成人向け,配信限定,新作,ステラ独占,オリジナル特典,メーカー特典,セット購入特典,フェア数,サムネイルURL
2718,ヤンデレ幼馴染君は因習村の黒幕でした(CV：一条ひらめ),溺愛工房,シチュエーション,溺愛ヤンデレシリーズ,ON_SALE,2026-04-10 00:00:00,2026-04-09T15:00:00.000Z,1540,,False,一条ひらめ,まるめるもこ,蟹介,幼なじみ / 年上 / 純愛 / 溺愛 / 初体験 / ヤンデレ / 執着 / ファンタジー / 歴史/時代物 / 同人/オトメ,12,平穏な日常と、崩壊 / 生贄、そして種明かし / 契り、交わり / 千年前の黒猫 / 永遠に一緒 / 君と僕の数年後 / (SE無し)平穏な日常と、崩壊 / (SE無し)生贄、そして種明かし / (SE無し)契り、交わり / (SE無し)千年前の黒猫 / (SE無し)永遠に一緒 / (SE無し)君と僕の数年後,,False,True,False,False,False,True,False,0,https://api.stellaplayer.jp/media/13652/conversions/0c7d0419-81fd-4f75-8a47-491a51cf0caf-800x800_png.png
2719,異世界の住人が我が家に転がり込んできたのですが？ 〜騎士（自称）の場合〜(CV：一之瀬昴),GOLD,シチュエーション,異世界の住人が我が家に転がり込んできたのですが？,ON_SALE,2026-04-10 00:00:00,2026-04-03T08:00:00.000Z,3300,,False,一之瀬昴,藤波花衣,ムラシゲ,同棲/同居 / ファンタジー / コメディ,8,転生（アレク視点） / 出会い / 共同生活 / 悔恨とアミュレット / 近接と鼓動 / 解放 / 肌を重ねて / 情交,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/13494/conversions/ef8957b7-50de-4910-a673-33c9017b3d15-800x800_png.png
2721,Marriage of Gods ～冥王の唐突で甘美な純愛～(CV：主水Ash),Another LABEL,シチュエーション,,ON_SALE,2026-04-02 00:00:00,2026-04-01T15:00:00.000Z,1760,,False,主水Ash,夜見澤リュウ,水城るり,純愛 / ファンタジー,16,タイトルコール / 冥王の不本意な寵愛 / 冥王との再会 / 執務室へ手土産を / 冥界の川の畔で / 二人だけの結婚式 / 後日談・いたずらするなら気を付けて / 共通特典：キャストトーク / 【水音SEなし】タイトルコール / 【水音SEなし】冥王の不本意な寵愛 / 【水音SEなし】冥王との再会 / 【水音SEなし】執務室へ手土産を / 【水音SEなし】冥界の川の畔で / 【水音SEなし】二人だけの結婚式 / 【水音SEなし】後日談・いたずらするなら気を付けて / 【水音SEなし】共通特典：キャストトーク,,False,True,False,False,False,True,False,0,https://api.stellaplayer.jp/media/13601/conversions/01653adf-6793-4c1e-9d57-e3d6e2dcd309-800x800_png.png
2706,惑溺のアンドロマリウス ～Codename: Null～(CV：佐和真中),ステラワース,シチュエーション,惑溺のアンドロマリウス,PREORDER,2026-06-19 00:00:00,2026-03-26T03:00:00.000Z,3190,,False,佐和真中,御門蓮,真嶋しま,純愛 / ロマンス,9,ブライダルプランナー / キャンディーの思い出 / 鏡の中のふたり / 告げられない想い / 花嫁の涙 / バージンロードに背を向けて / 想いを重ねて / 幸せがある場所 / 【ステラワース特典】二人だけの結婚式,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/13485/conversions/770129e6-2322-4095-bf18-e9ccdf961b4c-800x800_png.png
2704,深夜残業シリーズ OMNIBUS STORY『狐塚柊　～おはようからおやすみまで～』(CV：皇帝)【ステラワース限定版】,Queen Lily,シチュエーション,深夜残業,ON_SALE,2026-03-30 00:00:00,2026-03-15T15:00:00.000Z,3080,,False,皇帝,株式会社トライファクション,,先輩 / 恋人 / ラブラブ / あまあま / 同棲/同居 / オフィス/職場,8,柊からの”おはよう” / 柊と出勤 / 柊に慰められて… / 柊がいる家に帰宅 / 柊とお料理 / お風呂で柊と / 柊と”おやすみ” / 【ステラワース特典】もしも柊と学生生活を送っていたら,,False,True,False,False,True,False,False,0,https://api.stellaplayer.jp/media/13468/conversions/fc1e66ce-8837-4b81-901f-2a18b70550d3-800x800_png.png
2705,深夜残業シリーズ OMNIBUS STORY『狐塚柊　～おはようからおやすみまで～』(CV：皇帝),Queen Lily,シチュエーション,深夜残業,ON_SALE,2026-03-30 00:00:00,2026-03-15T15:00:00.000Z,2750,,False,皇帝,株式会社トライファクション,,先輩 / 恋人 / ラブラブ / あまあま / 同棲/同居 / オフィス/職場,7,柊からの”おはよう” / 柊と出勤 / 柊に慰められて… / 柊がいる家に帰宅 / 柊とお料理 / お風呂で柊と / 柊と”おやすみ”,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/13464/conversions/2af0b39c-ad07-4e1a-a24e-95bf786890fe-800x800_png.png
2703,朱殷の繭 第四夜 夢幻泡影(CV：猿飛総司),GOLD,シチュエーション,朱殷の繭,ON_SALE,2026-03-19 00:00:00,2026-03-13T08:00:00.000Z,2970,,False,猿飛総司,御門蓮,aio,ヤクザ/裏社会,8,雪花 / 無色 / 夜半 / 灰露 / 身悶 / 狂花 / 暗闇 / 仄明,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/13458/conversions/cd588939-5df1-4650-b372-fb16522b3344-800x800_png.png
2702,虹の特異日(CV：乃木悠星),棺桶L.I.P,シチュエーション,降水確率50％,ON_SALE,2026-03-11 00:00:00,2026-03-10T15:00:00.000Z,1870,,False,乃木悠星,がしゃ,羽月ころも / 藁屋柿助,年下 / いとこ / 恋人 / ラブラブ / あまあま / ほのぼの / 日常 / 同人/オトメ,11,前日譚:緊急招集 / 1日目・昼 / 1日目・夜 / 2日目・昼 / 2日目・夜 / 3日目・朝 / 3日目・昼 / 特典_2日目・夜『本日2回目のお風呂』 / 05（水音無し）_2日目・夜 / 08（水音＆反響無し）特典_2日目・夜『本日2回目のお風呂』 / 【100DL特典】フリートーク,,False,True,False,False,False,True,False,0,https://api.stellaplayer.jp/media/13435/conversions/36404b65-e193-49af-83d6-bcfdc0140edc-800x800_png.png
2694,国民的俳優の執着求愛は、意地悪で甘い♡(CV：富永修平)《共通特典トラック付き》,Cranberry,シチュエーション,国民的俳優の執着求愛は、意地悪で甘い♡,ON_SALE,2026-03-19 00:00:00,2026-03-05T03:00:00.000Z,2970,,False,富永修平,株式会社トライファクション,だお。,幼なじみ / ラブラブ / あまあま / 芸能人/役者/モデル / 日常,6,国民的俳優と恋人 / 国民的俳優の裏の顔 / 国民的俳優とお忍びデート / 国民的俳優とカフェへ / 国民的俳優と高級ホテルで / 【共通特典】国民的俳優な恋人とオナニー実況,,False,True,False,False,False,True,False,0,https://api.stellaplayer.jp/media/13314/conversions/ecfc63ba-c946-4606-a411-462faa464649-800x800_png.png
2695,【禁断のセックスドラッグに溺れる】ルクスリア・ニグラ(CV：猿飛総司)《共通特典トラック付き》,Cranberry,シチュエーション,ルクスリア・ニグラ,ON_SALE,2026-03-26 00:00:00,2026-03-05T03:00:00.000Z,2970,,False,猿飛総司,木原梨花,逆月酒乱,純愛 / 調教 / 執着 / ヤクザ/裏社会,6,天国への門 / 黒い欲望 / 甘く痺れる声で / 痺れ、蕩け、 / 貴方の腕の中で / 【共通特典】快楽の深淵に,,False,True,False,False,False,True,False,0,https://api.stellaplayer.jp/media/13334/conversions/40c2a4ae-5cd7-441b-91a7-b463af5ecc33-800x800_png.png
2700,惑溺のアンドロマリウス ～Codename: Zwei～(CV：河村眞人),ステラワース,シチュエーション,惑溺のアンドロマリウス,ON_SALE,2026-05-22 00:00:00,2026-02-26T03:00:00.000Z,3190,,False,河村眞人,御門蓮,真嶋しま,先輩 / ロマンス,9,実地テスト / レセプション / パートナー / 不本意な唇 / 奪われたもの / 豪華客船の夜 / 決行 / ケーキよりも甘く / 【ステラワース特典】水族館デート,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/13390/conversions/04d9fef0-a11f-40c2-b7f6-e9dfcd3a4c49-800x800_png.png
2699,【ボイスドラマ/GL掛け合い作品】竜神とOL、ふたりぐらし,スフィリウム,ドラマ,,ON_SALE,2026-02-25 00:00:00,2026-02-24T15:00:00.000Z,880,,False,田中 / もときりお,灰塔アニヤ,森井創,ラブラブ / あまあま / ほのぼの / 同棲/同居 / 日常 / ファンタジー / GL / 同人/GL,7,いつも通り、私の日常 / もっと素直になれたら…… / 甘えられなくて、一人で / 想いあってるのにすれ違う、私たち / 二人のキスの味 / デザートは貴女自身 / エピローグ：狭いベッドも二人一緒なら幸せ,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/13384/conversions/c7e697bc-50d6-4062-a8c1-64c74f09098b-800x800_png.png
2696,【ボイスドラマ/GL】読書少女のヤンデレ○○オモチャ責め,スフィリウム,ドラマ,寡黙そうな独占系ヤンデレとポップでキュートな被支配ギャル,ON_SALE,2026-02-20 00:00:00,2026-02-19T15:00:00.000Z,330,,False,夏目ミカコ,よつばかおる,猿喰ネズ,同級生 / 恋人 / ラブラブ / GL / 同人/GL,2,track1 / track2,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/13345/conversions/8beacd02-7f45-4b46-a043-860836a21e9e-800x800_png.png
2697,【ボイスドラマ/GL】ギャルちゃんの純愛イチャイチャちゅっちゅ,スフィリウム,ドラマ,寡黙そうな独占系ヤンデレとポップでキュートな被支配ギャル,ON_SALE,2026-02-20 00:00:00,2026-02-19T15:00:00.000Z,330,,False,雪宮あかね,よつばかおる,猿喰ネズ,同級生 / 恋人 / ラブラブ / GL / 同人/GL,2,track1 / track2,,False,True,False,False,False,False,False,0,https://api.stellaplayer.jp/media/13353/conversions/35fc6bcd-273b-4971-b3c2-0d68ea624506-800x800_png.png
2698,【ボイスドラマ/GL掛け合い作品】真逆な2人のオトナなあまあまデート,スフィリウム,ドラマ,寡黙そうな独占系ヤンデレとポップでキュートな被支配ギャル,ON_SALE,2026-02-20 00:00:00,2026-02-19T15:00:00.000Z,440,,False,夏目ミカコ / 雪宮あかね,よつばかおる,猿喰ネズ,同級生 / 恋人 / ラブラブ / GL / 同人/GL,3,track1 / track2 / track3,,False,True,False,False,False,True,False,0,https://api.stellaplayer.jp/media/13361/conversions/3afc7c48-8949-4c70-af4c-6b16578ee1db-800x800_png.png
2678,SWEET×SWEET 月野隆之介(CV：久喜大)【ステラワース限定版】,アプリコット,シチュエーション,SWEET×SWEET,ON_SALE,2026-02-14 00:00:00,2026-02-13T15:00:00.000Z,2750,,False,久喜大,マキタ桜子,不破希海,ラブラブ / あまあま / 日常,8,恋人デート / ずっとそばにいたい / キスとクレープ / バスルームで甘えて / 星空とワイン / どっちも好きだよ / 夢を見た朝 / 【ステラワース特典】ハネムーン初夜,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/13250/conversions/aea19521-d9b1-4f7e-8f26-6486eaaa43fc-800x800_png.png
2679,SWEET×SWEET 月野隆之介(CV：久喜大),アプリコット,シチュエーション,SWEET×SWEET,ON_SALE,2026-02-14 00:00:00,2026-02-13T15:00:00.000Z,2420,,False,久喜大,マキタ桜子,不破希海,ラブラブ / あまあま / 日常,7,恋人デート / ずっとそばにいたい / キスとクレープ / バスルームで甘えて / 星空とワイン / どっちも好きだよ / 夢を見た朝,,False,False,False,False,False,False,False,0,https://api.stellaplayer.jp/media/13244/conversions/ccbda7b5-ec84-41de-a95d-7ef203a1ae71-800x800_png.png
2680,SWEET×SWEET 西崎駿介(CV：冬ノ熊肉)【ステラワース限定版】,アプリコット,シチュエーション,SWEET×SWEET,ON_SALE,2026-02-14 00:00:00,2026-02-13T15:00:00.000Z,2750,,False,冬ノ熊肉,マキタ桜子,不破希海,ラブラブ / あまあま / 日常,9,内緒のオフィスラブ / 屋上で密会 / こっそり待ち合わせ / もう待てない / ガマンは好き？ / もう一回 / キミが必要だから / 二人の夢 / 【ステラワース特典】ドキドキの初お泊り,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/13178/conversions/e4bb7247-ba4b-4a8d-b817-468923fbf98c-800x800_png.png
2681,SWEET×SWEET 西崎駿介(CV：冬ノ熊肉),アプリコット,シチュエーション,SWEET×SWEET,ON_SALE,2026-02-14 00:00:00,2026-02-13T15:00:00.000Z,2420,,False,冬ノ熊肉,マキタ桜子,不破希海,ラブラブ / あまあま / 日常,8,内緒のオフィスラブ / 屋上で密会 / こっそり待ち合わせ / もう待てない / ガマンは好き？ / もう一回 / キミが必要だから / 二人の夢,,False,False,False,False,False,False,False,0,https://api.stellaplayer.jp/media/13176/conversions/2075480e-6cc2-4b41-9ed1-96d1730d7f15-800x800_png.png
2682,とにかくちゅーがしたいシュウトさん(CV：猿飛総司)【ステラワース限定版】,バニラレシピ,シチュエーション,とにかくちゅーがしたい○○さん,ON_SALE,2026-04-15 00:00:00,2026-02-12T08:00:00.000Z,3520,,False,猿飛総司,株式会社トライファクション,小山田あたろう,夫/旦那 / ラブラブ / あまあま / 溺愛 / 同棲/同居 / ヤキモチ / 結婚 / 日常,6,同窓会対策レクチャー / 特別ルールで過ごす日 / 嫉妬の車内 / 打ち明ける本音 / とにかくちゅーがしたいシュウトさん / 【ステラワース特典】彼には何でもお見通し,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/13186/conversions/1b252fd5-19ca-480e-b154-860ab22bc7d9-800x800_png.png
2673,【溺愛夫との至高のポリネシアンセックス♡】５days(CV：土門熱)《共通特典トラック付き》,Cranberry,シチュエーション,,ON_SALE,2026-02-26 00:00:00,2026-02-12T03:00:00.000Z,2970,,False,土門熱,マキタ桜子,まいね,夫/旦那 / ラブラブ / あまあま / 日常,6,君と一緒にシたいこと。 / 今はまだダメ。 / ワザと触ってる。 / 我慢できないかも。 / いっぱい愛して。 / 【共通特典】おもちゃ……使ってみたくて,,False,True,False,False,False,True,False,0,https://api.stellaplayer.jp/media/13146/conversions/f1c619c4-7182-49fb-b56c-d4f2f4dd5987-800x800_png.png
